"movie_id","credit_id","department","gender","id","job","name","profile_path"
"76809","52fe494ec3a368484e124d7d","Directing","0","548658","Director","Tatsumi Kumashiro","/m4b5Z3DqRL0zyTzKpQU0vYB73sd.jpg"
"76809","52fe494ec3a368484e124d83","Writing","0","548658","Writer","Tatsumi Kumashiro","/m4b5Z3DqRL0zyTzKpQU0vYB73sd.jpg"
"71508","56a629ffc3a368389e00a60f","Directing","0","1246494","Director","Jonathan Miller","/6lKA2ABuGDS9Xym0zR17RQXkqKM.jpg"
"128201","52fe4b15c3a368484e176c33","Directing","0","87203","Director","Rob Stewart","/fglVUuPtEmxQYt2gA0QOfMmMw6E.jpg"
"91073","52fe48c29251416c750b2731","Writing","2","939128","Screenplay","Kim Tae-yong","/hVeg9uTLkliynlu7JZZMAGRabkt.jpg"
"91073","52fe48c29251416c750b272b","Directing","2","939128","Director","Kim Tae-yong","/hVeg9uTLkliynlu7JZZMAGRabkt.jpg"
"23705","52fe4473c3a368484e023baf","Directing","2","83985","Director","Scott Wiper","/kxgrXbcTWozS9uPLgRgBupJb2i9.jpg"
"82662","59ca3111c3a36803ba008b81","Writing","0","131663","Screenplay","Andrea Purgatori","/1iMZSj4RpYpVqqrvDwhQwqkRMtr.jpg"
"82662","59ca310392514123bd008ea5","Writing","2","132257","Screenplay","Giuliano Montaldo","/ncuf7q1nVfUpCJPK8YHwfHZVaG0.jpg"
"82662","52fe48659251416c9108af9b","Directing","2","132257","Director","Giuliano Montaldo","/ncuf7q1nVfUpCJPK8YHwfHZVaG0.jpg"
"66209","55d335b592514170c30013f8","Production","0","70676","Producer","Mona Fong","/3hpmsYjWWNChzjGzu2hu5epb6Ai.jpg"
"66209","55d33644c3a368463c0015a3","Directing","0","96546","Director","Chor Yuen","/3CvTzafjpfcpOBGEHTqQJNb0jFa.jpg"
"139463","52fe4c64c3a368484e1b5f9b","Directing","2","77104","Director","Charles Sturridge","/imwyBgA311nFHE73tDvi8bTB6to.jpg"
"139463","52fe4c64c3a368484e1b5fa1","Writing","1","3353","Story","Daphne Du Maurier","/rMIJJfIXkYu9XVFXbZxIz9Y3nmC.jpg"
"139463","52fe4c64c3a368484e1b5fa7","Writing","2","77104","Writer","Charles Sturridge","/imwyBgA311nFHE73tDvi8bTB6to.jpg"
"108419","52fe4a9cc3a36847f81d8221","Directing","2","18626","Director","Andy Warhol","/dWmHjOYU0b3pT2LtDBIqEbh3aAw.jpg"
"40852","57173578c3a3687b8c000551","Directing","2","31155","Director","Fred Olen Ray","/vHcV6RYDAT1kh3RGRah8tiNrDyK.jpg"
"40852","57173580c3a3686cb7000797","Writing","2","31155","Writer","Fred Olen Ray","/vHcV6RYDAT1kh3RGRah8tiNrDyK.jpg"
"45736","52fe46d1c3a36847f8113c9d","Writing","2","70675","Writer","Ni Kuang","/41TVqxyNekPr2HQR4IhUuIXhPzZ.jpg"
"45736","52fe46d1c3a36847f8113c91","Directing","0","99436","Director","Chang Cheh","/j7LvKn8fvkp52Txw76YF7lGr600.jpg"
"45736","52fe46d1c3a36847f8113c97","Writing","0","99436","Writer","Chang Cheh","/j7LvKn8fvkp52Txw76YF7lGr600.jpg"
"64988","5884f02a925141045701ede9","Crew","2","57609","Martial Arts Choreographer","Yuen Wah","/dz71IIr8cfECAOD3KFosz8aj15T.jpg"
"64988","55d36441c3a3683b8600020f","Production","0","70676","Producer","Mona Fong","/3hpmsYjWWNChzjGzu2hu5epb6Ai.jpg"
"64988","52fe46f6c3a368484e0ad93f","Directing","0","96546","Director","Chor Yuen","/3CvTzafjpfcpOBGEHTqQJNb0jFa.jpg"
"64988","5884f0229251410454020902","Crew","0","119461","Martial Arts Choreographer","Yuen Bun","/eDDUUKvFxXc1sEIZWLofdB53PJh.jpg"
"64988","5884f00f92514104540208e2","Crew","0","1743496","Martial Arts Choreographer","Tong Kai","/2Lx9Sc5FRr020zCjqIfbifmCqD7.jpg"
"64988","5884f01792514104540208ed","Crew","0","1743596","Martial Arts Choreographer","Huang Pei-Chih","/rK9g5AYcQGlZUZnbqYq58f1XUFi.jpg"
"104871","52fe4a3fc3a36847f81c33e1","Directing","0","935136","Director","Jean-Marie Straub","/zWmall6cNPSPVxTgAmAT2L192Kv.jpg"
"104871","52fe4a3fc3a36847f81c33e7","Directing","1","935137","Director","Danièle Huillet","/tG4eXEAFFi9Td4X4ZBF2HdeNJ9y.jpg"
"31715","52fe449b9251416c9101693f","Directing","2","5281","Director","Spike Lee","/zTsaE7GrLnOV62NmSrr6hll1G5Y.jpg"
"72834","52fe4880c3a368484e0fbdf3","Directing","2","26882","Director","Kiyoshi Kurosawa","/fK7pieTcFLwQ07wdUi2Pms6BD95.jpg"
"72834","52fe4880c3a368484e0fbdf9","Writing","2","26882","Writer","Kiyoshi Kurosawa","/fK7pieTcFLwQ07wdUi2Pms6BD95.jpg"
"149155","52fe4be19251416c75110e0b","Directing","2","72194","Director","Haile Gerima","/v3bSuX0Qn3ighvB0xcxMUTy9sY8.jpg"
"149155","52fe4be19251416c75110e11","Writing","2","72194","Writer","Haile Gerima","/v3bSuX0Qn3ighvB0xcxMUTy9sY8.jpg"
"156236","52fe4b989251416c910dfad1","Directing","2","74118","Director","Philippe Le Guay","/swUf4hxoJap49HcfSO01nukFVP9.jpg"
"156236","5332fc469251410b51003cb5","Writing","2","74118","Writer","Philippe Le Guay","/swUf4hxoJap49HcfSO01nukFVP9.jpg"
"64143","52fe46cbc3a368484e0a4187","Directing","2","33064","Director","Henry Koster","/tihVLXBhbDiif3u3DyZI5HJ8PZB.jpg"
"44357","52fe4685c3a36847f810386f","Directing","0","1166966","Director","Artavazd Peleshian","/40gDqFJiBGLwq6oq1knRhERgmKS.jpg"
"44357","59ca43fa92514123b9009604","Writing","0","1166966","Writer","Artavazd Peleshian","/40gDqFJiBGLwq6oq1knRhERgmKS.jpg"
"54120","52fe488cc3a36847f816d20d","Directing","0","55394","Director","Cle Shaheed Sloan","/vgVSPUgDbZXnRrXp5LDKeWcn7NB.jpg"
"42151","52fe45f0c3a36847f80e3327","Directing","2","137467","Director","Ben Wheatley","/dhwp8mvrDxqDjgf2a7HcW5PrPVo.jpg"
"42151","55c5704a9251417a24000acc","Writing","2","137467","Writer","Ben Wheatley","/dhwp8mvrDxqDjgf2a7HcW5PrPVo.jpg"
"42151","52fe45f0c3a36847f80e3333","Writing","2","137469","Writer","Robin Hill","/aDZphZi7hvVRadNnwosodnpgFeI.jpg"
"26146","52fe44f0c3a368484e03f579","Directing","2","117794","Director","Chris Morris","/wsOfuOHaNGENT1d9rGEinqbYXsW.jpg"
"26146","52fe44f0c3a368484e03f57f","Writing","2","117794","Writer","Chris Morris","/wsOfuOHaNGENT1d9rGEinqbYXsW.jpg"
"39193","52fe47029251416c9106728d","Directing","0","143011","Director","Steve Balderson","/luEeW8dtx2Zdv8LX0xuYvEFsaXN.jpg"
"99453","58bdd5cfc3a3680db1005af2","Writing","1","3063","Writer","Tilda Swinton","/eGNo9qwlunvAi4kCVUEFtQFM5X.jpg"
"99453","52fe4a359251416c750e1369","Directing","2","108464","Director","Isaac Julien","/aXkCoFvW4yYOicU75xtS995wasu.jpg"
"53405","52fe4864c3a36847f8164d4f","Directing","2","13848","Director","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"53405","52fe4864c3a36847f8164d55","Writing","2","13848","Writer","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"103970","52fe4a2ac3a36847f81bdf97","Writing","2","229164","Screenplay","Mike Stoklasa","/v9hYC5qd0iN4FqO6FUJdkk94z8q.jpg"
"103970","52fe4a2ac3a36847f81bdf6d","Directing","2","229164","Director","Mike Stoklasa","/v9hYC5qd0iN4FqO6FUJdkk94z8q.jpg"
"103970","53fe185e0e0a262def0023d0","Directing","2","1035398","Director","Jay Bauman","/ApEJDXOA2uRM6btOm0lgtfE9vjH.jpg"
"103970","52fe4a2ac3a36847f81bdfa3","Writing","2","1035398","Story","Jay Bauman","/ApEJDXOA2uRM6btOm0lgtfE9vjH.jpg"
"103970","52fe4a2ac3a36847f81bdf9d","Writing","0","1035399","Story","Rich Evans","/eecOCr3o6u59nQYkErQF085b1Og.jpg"
"63212","548040a69251414d21001dea","Writing","2","25950","Writer","Jean-Paul Rappeneau","/qkSwIu4p6OnQwReNYjBQgOEqfY0.jpg"
"63212","52fe46a0c3a368484e09af69","Directing","0","26182","Director","Alain Cavalier","/EeIiET7EF5e535q2Ts5uLEb6Kv.jpg"
"63212","55801952925141256b00126a","Writing","0","26182","Writer","Alain Cavalier","/EeIiET7EF5e535q2Ts5uLEb6Kv.jpg"
"97609","52fe49e79251416c750d71a3","Directing","2","110283","Director","Bob Byington","/ehcYT571QqqvCwbWnjGi8ZHpDqM.jpg"
"97609","52fe49e79251416c750d71a9","Writing","2","110283","Writer","Bob Byington","/ehcYT571QqqvCwbWnjGi8ZHpDqM.jpg"
"97609","55dc7aae92514162d7002424","Camera","0","1073579","Director of Photography","Sean Price Williams","/2NAYwfkuQ1p4i8gmzXOd464FnYr.jpg"
"72660","52fe4878c3a368484e0f9ee7","Directing","2","115174","Director","Daniel Ribeiro","/fhZGIzEpZrLr9xrW4JQeBeUeBc5.jpg"
"72660","52fe4878c3a368484e0f9eed","Writing","2","115174","Writer","Daniel Ribeiro","/fhZGIzEpZrLr9xrW4JQeBeUeBc5.jpg"
"91739","575d064c9251414ed5000457","Writing","2","6210","Author","William Shakespeare","/2z4njqosEQM4g26ttb9grG9rJUg.jpg"
"91739","52fe48e39251416c750b67a5","Directing","2","12891","Director","Joss Whedon","/dTiVsuaTVTeGmvkhcyJvKp2A5kr.jpg"
"91739","52fe48e39251416c750b67c1","Writing","2","12891","Writer","Joss Whedon","/dTiVsuaTVTeGmvkhcyJvKp2A5kr.jpg"
"53392","52fe4863c3a36847f8164acd","Directing","2","13848","Director","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"53411","52fe4864c3a36847f8164eb5","Directing","2","13848","Director","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"53411","52fe4864c3a36847f8164ebb","Writing","2","13848","Writer","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"51844","52fe4807c3a36847f8154c89","Directing","2","49855","Director","Gaël Morel","/zl4IaGnSDlgw2a9BYYvEe875sSt.jpg"
"25111","52fe44b8c3a368484e0332ed","Directing","2","63208","Director","Tommy Chong","/9wdlcc5JS36OYd05XBuo8r6F1aq.jpg"
"112161","52fe4b10c3a36847f81f06bd","Directing","2","77885","Director","Blayne Weaver","/iKR3Abk1B0Y3xHyLf7cvtZafzQH.jpg"
"112161","52fe4b10c3a36847f81f06c3","Writing","2","77885","Writer","Blayne Weaver","/iKR3Abk1B0Y3xHyLf7cvtZafzQH.jpg"
"104739","52fe4a3bc3a36847f81c282d","Directing","1","130030","Director","Chantal Akerman","/AnQ5qy7X33w0QgKpTq5yVOfnBIs.jpg"
"104739","52fe4a3bc3a36847f81c2833","Writing","1","130030","Writer","Chantal Akerman","/AnQ5qy7X33w0QgKpTq5yVOfnBIs.jpg"
"38178","52fe469c9251416c91059fd1","Directing","2","21037","Director","Prince","/5HPqjSXEQukk6ta8v1i9mPHUeqk.jpg"
"38178","58c5297c9251411b73006bb4","Directing","0","58729","Director","Albert Magnoli","/cA8hbVAGaitbHbxNWvZiaXJXQHi.jpg"
"125374","52fe4ac4c3a368484e165d15","Directing","2","1081282","Director","Noriaki Tsuchimoto","/w6ZMXzHi9jyJSTb6BFCwOdj1n5Q.jpg"
"67272","52fe475ec3a368484e0c33eb","Directing","2","74734","Director","Fredrik Lindström","/jVG6sCjWvOI38vBnbkceH9S1KNb.jpg"
"180050","52fe4c3d9251416c75114309","Directing","0","107533","Director","Cristi Puiu","/3wzUcti96JgOQw63tHncsPFh5Ur.jpg"
"180050","52fe4c3d9251416c7511430f","Writing","0","107533","Writer","Cristi Puiu","/3wzUcti96JgOQw63tHncsPFh5Ur.jpg"
"101449","52fe49f1c3a36847f81aee8b","Directing","0","84074","Director","Jay Karas","/e0wTSZp4gsJB7NABVwbC3wr1jz2.jpg"
"101449","5333e802c3a3682a87001a5f","Writing","2","84407","Writer","Jim Gaffigan","/qWgrDUSX77Ay6XMX9lpI3cXiXKY.jpg"
"101449","5333e7f6c3a3682a87001a5d","Writing","1","1129598","Writer","Jeannie Gaffigan","/c4tLbIVZ4JE2ngzGARHjlc5veGe.jpg"
"120555","52fe4a4ac3a368484e14b033","Directing","2","35318","Director","Ken Annakin","/8oFZguwvvd1F3CETULi37Gq1ZtL.jpg"
"80368","52fe47bb9251416c91073f7f","Directing","2","5629","Director","Freddie Francis","/ljOItnM4paoICjkKHN2M5rQQ1T1.jpg"
"80368","52fe47bb9251416c91073f8b","Writing","2","3558","Writer","Ronald Harwood","/kFxKyfaXcaWd4E0tOm0B1FLYnBC.jpg"
"80368","57120f37c3a3685370009e61","Writing","2","1413292","Writer","Dylan Thomas","/vkXOeNmU8fDvAcsStglWW3GPbwi.jpg"
"159005","52fe4bff9251416c910ec57d","Directing","1","1140441","Director","Dawn Porter","/jVdhkugnROAb6Rfh8USp6ocpd74.jpg"
"159166","52fe4c069251416c910ed471","Directing","2","21863","Director","Sebastian Junger","/qGizOjNZXJRzZcdNeGTb2HH1yDk.jpg"
"60824","52fe4638c3a368484e084f03","Directing","2","35911","Director","Patrick Bouchitey","/eKW0Wr6Elo4Bm8grOz35CO7I1pa.jpg"
"129507","52fe4b3fc3a368484e17f371","Directing","0","9897","Director","Shirish Kunder","/i5nQK9A3QHcKlmnu6oK0u4lUUOx.jpg"
"216755","52fe4e1fc3a368484e20f827","Directing","2","71797","Director","Alex Gibney","/jrPhIpKoBaeqcj0m7cG6ajkJmqV.jpg"
"117856","52fe4bc1c3a36847f82128c1","Directing","2","52374","Director","Bruce Davison","/kYFBIffblcsbLMITDZYHhVf5c9f.jpg"
"127905","52fe4b0dc3a368484e174fd9","Directing","0","213602","Director","Nina Davenport","/n5qbCorgAy2werqMBhDN66kJAl9.jpg"
"77728","52fe497ac3a368484e12d5ff","Directing","0","448563","Director","Laurent Boutonnat","/zZ8X15dAPMgcXXe1wsQGrfZwj7m.jpg"
"74310","52fe48c4c3a368484e109f89","Directing","2","547781","Director","Danfung Dennis","/7YASTMG7AefHmYdjI0Z67ESe4HV.jpg"
"74310","580fbdf69251416a4400dbe4","Writing","2","547781","Writer","Danfung Dennis","/7YASTMG7AefHmYdjI0Z67ESe4HV.jpg"
"151743","52fe4b0a9251416c910cdf99","Directing","0","118711","Director","Xu Zheng","/5qTlO9c9WnHQOLhG65BghggZKYz.jpg"
"205798","52fe4d0fc3a368484e1d4e83","Directing","2","12123","Director","Jesse Vint","/yJKMTKJgvoqEdy4ExnJlNjrszVi.jpg"
"124091","52fe4aa4c3a368484e15f20d","Directing","0","931930","Director"," Davide Manuli","/j1LTFecH0u1eYTbaBtWuOQSAufu.jpg"
"124091","52fe4aa4c3a368484e15f213","Writing","0","931930","Writer"," Davide Manuli","/j1LTFecH0u1eYTbaBtWuOQSAufu.jpg"
"204128","52fe4cedc3a368484e1cd529","Directing","1","55156","Director","Mai Zetterling","/2Ap4dJLZLOSlrYWlj5XRoi9KNjO.jpg"
"204128","52fe4cedc3a368484e1cd52f","Writing","1","55156","Writer","Mai Zetterling","/2Ap4dJLZLOSlrYWlj5XRoi9KNjO.jpg"
"65958","52fe4722c3a368484e0b6b79","Directing","2","24380","Director","Édouard Molinaro","/iSASO2TSZl5wtVRbjbzLSq8XJUu.jpg"
"47559","577d4036c3a36817f800102f","Writing","1","5550","Writer","Ann Peacock","/AeQEfmNKyTKr13hlsEFIqOq8cOJ.jpg"
"47559","52fe4739c3a36847f8129fab","Directing","2","71570","Director","Justin Chadwick","/8jhsQAwccFClH4gEYd4Hlbig31I.jpg"
"128133","52fe4b12c3a368484e176417","Directing","2","74971","Director","Jem Cohen","/sMdkNXog4kHYd0FwjIiFGyw367A.jpg"
"128133","52fe4b12c3a368484e176429","Writing","2","74971","Screenplay","Jem Cohen","/sMdkNXog4kHYd0FwjIiFGyw367A.jpg"
"83114","52fe488b9251416c91090325","Directing","0","56212","Director","Eric Khoo","/cp4A8VvThZVeEhkDEy47Mng6QgS.jpg"
"83272","52fe48959251416c9109193d","Directing","0","1012317","Director","Marlon Rivera","/q1ZtQp23zerL3h9NupIeR2MdMmK.jpg"
"83272","588de82ec3a3687494007f67","Writing","0","227371","Screenplay","Chris Martinez","/uaxFo7FdcbzzpNYnAXTkFRmxaTt.jpg"
"136466","52fe4c17c3a368484e1a6775","Directing","0","114004","Director","Noah Buschel","/4zILwm1vyQ6XLBFACTRK6ef36Jr.jpg"
"136466","52fe4c17c3a368484e1a677b","Writing","0","114004","Writer","Noah Buschel","/4zILwm1vyQ6XLBFACTRK6ef36Jr.jpg"
"25756","52fe44dcc3a368484e03afc3","Directing","2","56349","Director","Victor Salva","/4E9UY4sm2n28iQXIAiKrrwenezp.jpg"
"129854","52fe4b49c3a368484e1817ed","Directing","2","123515","Director","Alex Karpovsky","/mJZ6rF9ZaI8Wb4iADB8MlnGCRHD.jpg"
"214091","52fe4dd3c3a368484e1ffe81","Writing","0","82335","Screenplay","Richard Glatzer","/thVknEebC2gdAZIuORqxCTN3TEy.jpg"
"214091","52fe4dd3c3a368484e1ffe7b","Directing","0","82335","Director","Richard Glatzer","/thVknEebC2gdAZIuORqxCTN3TEy.jpg"
"214091","52fe4dd3c3a368484e1ffe8d","Writing","0","82337","Screenplay","Wash Westmoreland","/rTdgTh65G9OolHtM53BwalIwKOf.jpg"
"214091","52fe4dd3c3a368484e1ffe87","Directing","0","82337","Director","Wash Westmoreland","/rTdgTh65G9OolHtM53BwalIwKOf.jpg"
"52022","547c4f71c3a368125a001710","Writing","2","45989","Screenplay","Ted Nicolaou","/gehY5K8zUHwozdt4o1qFg3tbPGY.jpg"
"52022","52fe4813c3a36847f815719d","Directing","2","45989","Director","Ted Nicolaou","/gehY5K8zUHwozdt4o1qFg3tbPGY.jpg"
"27651","52fe455dc3a368484e055c4b","Production","2","19707","Producer","Charles Band","/ulNdloEQNPhKrFOloAwW2R3m6DU.jpg"
"27651","52fe455dc3a368484e055c45","Directing","2","97618","Director","David DeCoteau","/nFOFizArK1Vwoo2v4HRKdKXJlrl.jpg"
"57892","52fe494bc3a36847f8192d71","Directing","2","99314","Director","Yılmaz Erdoğan","/e16Q5H7nRGzLCUk8JQSpp5166ko.jpg"
"64820","52fe46ebc3a368484e0ab3b3","Directing","0","176484","Director","Marc Munden","/qjDjrDFfT1QULSLppInIm2qwDpt.jpg"
"50775","52fe47d6c3a36847f814ae0d","Directing","2","13848","Director","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"50775","52fe47d6c3a36847f814ae13","Writing","2","13848","Writer","Charlie Chaplin","/pcvSg2LqnyVFel9dPIwTRagpfur.jpg"
"53407","52fe4864c3a36847f8164dc7","Directing","2","44879","Director","Gilbert M. Anderson","/tFfkoZaHVTLYHWpR09zaKtvlPb2.jpg"
"53407","59c60d619251415b5403bd74","Production","2","44879","Producer","Gilbert M. Anderson","/tFfkoZaHVTLYHWpR09zaKtvlPb2.jpg"
"53407","52fe4864c3a36847f8164dcd","Writing","2","44879","Writer","Gilbert M. Anderson","/tFfkoZaHVTLYHWpR09zaKtvlPb2.jpg"
"53374","52fe4862c3a36847f81647f9","Directing","2","89518","Director","Mack Sennett","/fvOPbAAY5zPl9Kh17W7gA1gIQTX.jpg"
"53374","52fe4862c3a36847f81647f3","Directing","1","89563","Director","Mabel Normand","/9ZAIdsns64onnKgxlv6GezfsIL2.jpg"
"81996","52fe48379251416c9108450d","Directing","2","67767","Director","Hal Needham","/u2JnSd9p1yWLXwEy9pCJ7Wjg2FG.jpg"
"121676","52fe4a6ac3a368484e151e3b","Writing","1","108072","Screenplay","Ruba Nadda","/eZLGdSbOFMT2pMUu6OzUNZxrRWT.jpg"
"121676","52fe4a6ac3a368484e151e35","Directing","1","108072","Director","Ruba Nadda","/eZLGdSbOFMT2pMUu6OzUNZxrRWT.jpg"
"85656","52fe49529251416c910a9961","Directing","2","76171","Director","Noboru Iguchi","/nbddcGhmJhJTlZsXbQo2zYiZc74.jpg"
"85656","58a625cf925141348d000c7d","Writing","2","76171","Writer","Noboru Iguchi","/nbddcGhmJhJTlZsXbQo2zYiZc74.jpg"
"25666","52fe44d5c3a368484e03989b","Directing","0","84981","Director","Brian Trenchard-Smith","/anSaodAfiDTQy9ycXHG7sxPx0QV.jpg"
"256382","53052a3492514134a2038ab1","Directing","2","1186362","Director","Govindan Aravindan","/l7Y45KPfUPIBb90QYOa5IiyJhhc.jpg"
"256382","58f6d09f9251415df8005d38","Writing","2","1186362","Writer","Govindan Aravindan","/l7Y45KPfUPIBb90QYOa5IiyJhhc.jpg"
"256382","58f6d0c0c3a36841b00059b9","Camera","0","1158782","Director of Photography","Shaji N. Karun","/zjVw2Iv2O0Ipnd8LAWPS4oCJSxH.jpg"
"154413","52fe4b609251416c910d863b","Directing","0","119294","Director","Abbas Kiarostami","/bK2PXoGS1hcCzGd9OoIkTnJyEYX.jpg"
"154413","59d8ecc2c3a36861a302789c","Writing","0","119294","Writer","Abbas Kiarostami","/bK2PXoGS1hcCzGd9OoIkTnJyEYX.jpg"
"77776","52fe497bc3a368484e12db67","Directing","0","146717","Director","Pascal Thomas","/333lmUWQatQj3ClLGWGkugtCrY3.jpg"
"188761","52fe4d429251416c751354f9","Directing","1","69309","Director","Lucía Puenzo","/7QFPCMOCTf9ujWeP0oM8cWGwLh0.jpg"
"188761","52fe4d429251416c751354ff","Writing","1","69309","Writer","Lucía Puenzo","/7QFPCMOCTf9ujWeP0oM8cWGwLh0.jpg"
"196355","52fe4d2d9251416c9110d3bf","Directing","0","3224","Director","Stephen Frears","/8IewTBLTPujw1t1MwpXba8cCXOU.jpg"
"196355","52fe4d2d9251416c9110d3c5","Writing","0","15539","Writer","Shawn Slovo","/uIdcQ929eNpfaqEYZhJT1aVkii8.jpg"
"161073","52fe4c3ec3a36847f822487b","Directing","0","1143378","Director","Edouard Deluc","/s7N8QR8lFWcxvRXPyGwr6NHjYDU.jpg"
"126560","52fe4ae2c3a368484e16c043","Directing","0","145352","Director","Yılmaz Güney","/uvvCvfKUSP29UYOd3nJAWYeMzqO.jpg"
"126560","56890abfc3a368607502629d","Writing","0","145352","Writer","Yılmaz Güney","/uvvCvfKUSP29UYOd3nJAWYeMzqO.jpg"
"49162","52fe4788c3a36847f813af9b","Directing","2","231756","Director","Sandy Tung","/brw8F7xb08IYDF9mDBIbYkUuKaf.jpg"
"175953","57f9f50d925141212b004c3a","Writing","0","1187602","Author","John Pilger","/5bH30aW93kH6QnkJwvZ9av5FqgB.jpg"
"159015","52fe4c009251416c910ec679","Directing","1","1140474","Director","Marta Cunningham","/kSO9EEI7CGopqoHtP6n4MJoQUie.jpg"
"17025","52fe46ff9251416c7508a997","Directing","2","50583","Director","Adam Rifkin","/6gm8cFTfvBgesIlZ2TwJUvX84KL.jpg"
"17025","52fe46ff9251416c7508a99d","Writing","2","50583","Writer","Adam Rifkin","/6gm8cFTfvBgesIlZ2TwJUvX84KL.jpg"
"172782","575c78c99251412b0c0000be","Production","0","126258","Producer","Jimmy Heung","/9gpupkZdeOyyjiGZVtjbQK1Tdfs.jpg"
"172782","52fe4d26c3a36847f82515cd","Directing","2","548474","Director","Wong Jing","/asZClP70V7W8zlFDzAzuQFGBZtC.jpg"
"172782","56a0fa62c3a36858cb00d337","Writing","2","548474","Writer","Wong Jing","/asZClP70V7W8zlFDzAzuQFGBZtC.jpg"
"81708","52fe48269251416c91081fe7","Directing","0","142857","Director","Çağan Irmak","/QHJv0OXgNpDivuknRp3V5yfMWS.jpg"
"81708","52fe48269251416c91081fed","Writing","0","142857","Writer","Çağan Irmak","/QHJv0OXgNpDivuknRp3V5yfMWS.jpg"
"81622","52fe48209251416c91081333","Directing","1","1200398","Director","Mila Turajlic","/tOJEOEEq8TddTC2hbhpvYeqBtZe.jpg"
"81622","584a03bbc3a368140801614a","Writing","1","1200398","Writer","Mila Turajlic","/tOJEOEEq8TddTC2hbhpvYeqBtZe.jpg"
"74008","52fe48b7c3a368484e1072a9","Directing","0","567933","Director","Chris Peckover","/icmN3qCxn4EswX6QOej2WPSLLzy.jpg"
"153196","52fe4b3d9251416c910d4289","Directing","0","19864","Director","Rosa von Praunheim","/A2Up128Ov4wGPgi2GY1yHkpfHN4.jpg"
"65056","54d7358dc3a368543100200e","Writing","0","1213778","Screenplay","Michael J. Weithorn","/66YqkGwpWFEyiS86b6JGmtR5ZPi.jpg"
"65056","54d7357ac3a3683b92005afd","Directing","0","1213778","Director","Michael J. Weithorn","/66YqkGwpWFEyiS86b6JGmtR5ZPi.jpg"
"187569","52fe4d1e9251416c75130967","Directing","2","65452","Director","Mike Leigh","/kvW8YDDi0dHOEYJG7jLHYQRrRJs.jpg"
"56949","52fe491dc3a36847f81899c7","Directing","2","21031","Director","Alejandro Agresti","/e4RElHIJ5vSElH54Mc0eFuNphOY.jpg"
"55208","52fe48c2c3a36847f8177d0b","Writing","2","127451","Writer","Johnny Trí Nguyễn","/oEw80HIGhs9ORBUMAhLab49bxFg.jpg"
"55208","52fe48c1c3a36847f8177d01","Directing","2","556912","Director","Lê Thanh Sơn","/hncx1Gfxd3JABxJRypZGil5dmMW.jpg"
"55208","57002db0c3a3686e800030e7","Writing","2","556912","Writer","Lê Thanh Sơn","/hncx1Gfxd3JABxJRypZGil5dmMW.jpg"
"42950","52fe4623c3a36847f80eedb1","Directing","2","78013","Director","Dallas Jenkins","/1wNIWgm3haqg8DBtCKBi4j8w7La.jpg"
"96924","52fe49c59251416c750d2e03","Writing","2","86626","Writer","Aziz Ansari","/aUbZbJWLEnJ5JeT56AmGo94nxAd.jpg"
"96924","52fe49c69251416c750d2e09","Directing","2","147113","Director","Jason Woliner","/mwvY6yenatFzHRN5ccXe8kocMTj.jpg"
"84324","52fe48eb9251416c9109ca49","Directing","2","6558","Director","Gordon Parks","/odKljjRjP7It2oTTVA61RFkERnf.jpg"
"84324","55785ec89251413d76001bbf","Writing","2","10931","Writer","Lorenzo Semple Jr.","/sjsfQ8EHjZZv0qHFlAajJlMlZzX.jpg"
"21776","52fe4427c3a368484e01273f","Directing","2","8373","Director","Nicolas Boukhrief","/if3E3ucwp4mLmYx6DclxAO7cIRY.jpg"
"21776","530b535cc3a36848f300108d","Writing","2","8373","Writer","Nicolas Boukhrief","/if3E3ucwp4mLmYx6DclxAO7cIRY.jpg"
"21776","530b5376c3a368421b005758","Writing","2","72266","Writer","Éric Besnard","/go3BBFk9pJ5R0rmKKSumAThcpLR.jpg"
"159988","52fe4c259251416c910f1757","Directing","0","1141879","Director","Spencer McCall","/iZvZQfbaZxmVE2HKie5BNySaoVz.jpg"
"70224","55de03019251411c370000f3","Production","2","21918","Producer","Run Run Shaw","/e3azWtlmEQrQtJ5HxbRte935aFq.jpg"
"70224","5313c940c3a36821d3000303","Directing","2","558102","Director","P. Ramlee","/lqL8PhgJhAGK8cFb6O11KBMBU1G.jpg"
"70224","5313c951c3a36821d3000307","Writing","0","1297540","Story","S. Sudarmaji","/zbb71Sk4u7hIvjiS34sACzOsghk.jpg"
"58258","52fe495cc3a36847f819607d","Directing","2","54222","Director","Jean-Paul Salomé","/je2Vyb7W9KCIQpTxkp8epKhOHRh.jpg"
"58258","52fe495cc3a36847f8196083","Writing","2","54222","Writer","Jean-Paul Salomé","/je2Vyb7W9KCIQpTxkp8epKhOHRh.jpg"
